problem_hash,model_name,shot_strategy,planning,procedural,score_creative_alignment,score_instructional_precision,score_emergence,score_structural_coherence,score_programmatic_validation,score_tree_edit_distance,score_jaccard_similarity,param_nesting_complexity,param_component_complexity,description_style,description_detail
9ab05ea7fef8b1fe568e9012c5012d4144089b4ced4ed5e342881338c6416bf2,gpt-4.1-mini,fewshot,0,,4.0,3.0,3.0,4.0,Passed,,,,,,
b65ccda65fc4857103ef9c9e9cc2e67cb5691fa153e55089a809290fdbde0a73,gpt-4.1-mini,fewshot,0,,2.0,2.0,1.0,3.0,Passed,,,,,,
fbcab8ce79daf2c1aefc1cc8dd847aae2f70caad120d2c7059ffd17153a53adb,gpt-4.1-mini,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
dff5c8d7cfaceadf48b912fff232b5b4227e6046e828343e4a37dac508309583,gpt-4.1-mini,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
38926326611a0a8d6655f54db6adb85d9b9060feedb11dec618d1ccb621f48f6,gpt-4.1-mini,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
a77ab920835ea2eaa0b3857f579a3ac4cab37ef77742407c4791a3c4e97a56bc,gpt-4.1-mini,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
3588f4847925bb487665de7e3163710d6dfc8a14ef5707989fa49cacf256e56d,gpt-4.1-mini,fewshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
59b8e320e55463c3d4ec29767a293e8c51057fe7d8feebceaa73f644f7daf4c9,gpt-4.1-mini,fewshot,0,,5.0,5.0,1.0,5.0,Passed,,,,,,
78f502a526e7e8f6d0652eb542c695ca21de9052ced0f05d5fe66d897d8eab9b,gpt-4.1-mini,fewshot,0,,5.0,5.0,3.0,5.0,Passed,,,,,,
6415fd1417bd587e545abe63c7c164ba81873d5797ae67a951f96307b33380f4,gpt-4.1-mini,fewshot,0,,4.0,5.0,3.0,5.0,Passed,,,,,,
fb577d4fd584f32a5cfba3fde2da7c87ee69e157dc47a93d510bb7f87863c91d,gpt-4.1-mini,fewshot,0,,3.0,3.0,3.0,5.0,Passed,,,,,,
cdbc7936f2b78685cf140c39084dd8469b3f0cddc71cf1761760dbc9dc673ada,gpt-4.1-mini,fewshot,0,,3.0,2.0,2.0,3.0,Passed,,,,,,
06594e414b68e99653cef674cb64e0cd1acfe66f7a46e40a27f6e8fa451f58e9,gpt-4.1-mini,fewshot,0,,4.0,3.0,3.0,3.0,Passed,,,,,,
2ac1503c62ad7302498773d2ecc7e0cd5ae79ae7f8cf2e71c4c4827cfd573dd9,gpt-4.1-mini,fewshot,0,,3.0,3.0,2.0,5.0,Passed,,,,,,
bfb63e609f42b859d15983737b57558186c577f13b5b8aa84b2fc9a18cd552be,gpt-4.1-mini,fewshot,0,,5.0,4.0,3.0,5.0,Passed,,,,,,
de8ab69689b477a7c6e75bac74c96bee49843e7b0ac162d1d09bf7cc87446c2d,gpt-4.1-mini,fewshot,0,,2.0,2.0,1.0,5.0,Passed,,,,,,
d44aaaba4019dd3d91cb73fc3472e0955953c10227926aa9d439782390a0f06a,gpt-4.1-mini,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
860008c6803f8a3c6e98ae6d5080376fd2437e5fdd345b32a0b0b6d7342f92a4,gpt-4.1-mini,fewshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
f7e9a42363e9f186a0a9106a6bb41526d0c8b30a81e3baaa471238258ffdd64c,gpt-4.1-mini,fewshot,0,,3.0,2.0,3.0,5.0,Passed,,,,,,
d23f5141e9f56121df349685aa516792d31b12251bfe808cc08df4a9d44ca919,gpt-4.1-mini,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
a84efd5d2686470f6d9fa99e734ce6da94cf88eedb352ec74cb36e42dec9435f,gpt-4.1-mini,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
8f1007f09923e4bf722a8ce7cb3486810217c18180585ffc400d1f10fb66a77a,gpt-4.1-mini,fewshot,1,,5.0,5.0,3.0,5.0,Passed,,,,,,
2c69029d895df62954cbe1c5a49f874e5d627223376786bb8e74150a08a8289c,gpt-4.1-mini,fewshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
dc7df6c6faaacf4ef5ab5e4a068aa4424ca05c9bbfb620efc6b3c041386d9c72,gpt-4.1-mini,fewshot,1,,3.0,3.0,2.0,5.0,Passed,,,,,,
d1745908bd4e0e693644ee4269845a5705378c85d01b85929648a73265e6a0f5,gpt-4.1-mini,fewshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
9ab05ea7fef8b1fe568e9012c5012d4144089b4ced4ed5e342881338c6416bf2,gpt-4.1-mini,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
b65ccda65fc4857103ef9c9e9cc2e67cb5691fa153e55089a809290fdbde0a73,gpt-4.1-mini,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
fbcab8ce79daf2c1aefc1cc8dd847aae2f70caad120d2c7059ffd17153a53adb,gpt-4.1-mini,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
dff5c8d7cfaceadf48b912fff232b5b4227e6046e828343e4a37dac508309583,gpt-4.1-mini,fewshot,1,,2.0,2.0,1.0,2.0,Passed,,,,,,
38926326611a0a8d6655f54db6adb85d9b9060feedb11dec618d1ccb621f48f6,gpt-4.1-mini,fewshot,1,,3.0,4.0,3.0,5.0,Passed,,,,,,
a77ab920835ea2eaa0b3857f579a3ac4cab37ef77742407c4791a3c4e97a56bc,gpt-4.1-mini,fewshot,1,,3.0,4.0,3.0,5.0,Passed,,,,,,
3588f4847925bb487665de7e3163710d6dfc8a14ef5707989fa49cacf256e56d,gpt-4.1-mini,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
59b8e320e55463c3d4ec29767a293e8c51057fe7d8feebceaa73f644f7daf4c9,gpt-4.1-mini,fewshot,1,,5.0,5.0,1.0,5.0,Passed,,,,,,
78f502a526e7e8f6d0652eb542c695ca21de9052ced0f05d5fe66d897d8eab9b,gpt-4.1-mini,fewshot,1,,5.0,5.0,3.0,5.0,Passed,,,,,,
6415fd1417bd587e545abe63c7c164ba81873d5797ae67a951f96307b33380f4,gpt-4.1-mini,fewshot,1,,4.0,5.0,3.0,5.0,Passed,,,,,,
fb577d4fd584f32a5cfba3fde2da7c87ee69e157dc47a93d510bb7f87863c91d,gpt-4.1-mini,fewshot,1,,4.0,5.0,3.0,5.0,Passed,,,,,,
cdbc7936f2b78685cf140c39084dd8469b3f0cddc71cf1761760dbc9dc673ada,gpt-4.1-mini,fewshot,1,,4.0,4.0,4.0,5.0,Passed,,,,,,
06594e414b68e99653cef674cb64e0cd1acfe66f7a46e40a27f6e8fa451f58e9,gpt-4.1-mini,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
2ac1503c62ad7302498773d2ecc7e0cd5ae79ae7f8cf2e71c4c4827cfd573dd9,gpt-4.1-mini,fewshot,1,,3.0,3.0,1.0,5.0,Passed,,,,,,
bfb63e609f42b859d15983737b57558186c577f13b5b8aa84b2fc9a18cd552be,gpt-4.1-mini,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
de8ab69689b477a7c6e75bac74c96bee49843e7b0ac162d1d09bf7cc87446c2d,gpt-4.1-mini,fewshot,1,,3.0,3.0,1.0,5.0,Passed,,,,,,
d44aaaba4019dd3d91cb73fc3472e0955953c10227926aa9d439782390a0f06a,gpt-4.1-mini,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
860008c6803f8a3c6e98ae6d5080376fd2437e5fdd345b32a0b0b6d7342f92a4,gpt-4.1-mini,fewshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
f7e9a42363e9f186a0a9106a6bb41526d0c8b30a81e3baaa471238258ffdd64c,gpt-4.1-mini,fewshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
d23f5141e9f56121df349685aa516792d31b12251bfe808cc08df4a9d44ca919,gpt-4.1-mini,oneshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
a84efd5d2686470f6d9fa99e734ce6da94cf88eedb352ec74cb36e42dec9435f,gpt-4.1-mini,oneshot,0,,3.0,3.0,3.0,4.0,Passed,,,,,,
8f1007f09923e4bf722a8ce7cb3486810217c18180585ffc400d1f10fb66a77a,gpt-4.1-mini,oneshot,0,,3.0,3.0,3.0,5.0,Passed,,,,,,
2c69029d895df62954cbe1c5a49f874e5d627223376786bb8e74150a08a8289c,gpt-4.1-mini,oneshot,0,,3.0,5.0,2.0,5.0,Passed,,,,,,
dc7df6c6faaacf4ef5ab5e4a068aa4424ca05c9bbfb620efc6b3c041386d9c72,gpt-4.1-mini,oneshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
d1745908bd4e0e693644ee4269845a5705378c85d01b85929648a73265e6a0f5,gpt-4.1-mini,oneshot,0,,3.0,2.0,2.0,3.0,Passed,,,,,,
9ab05ea7fef8b1fe568e9012c5012d4144089b4ced4ed5e342881338c6416bf2,gpt-4.1-mini,oneshot,0,,4.0,3.0,3.0,3.0,Passed,,,,,,
b65ccda65fc4857103ef9c9e9cc2e67cb5691fa153e55089a809290fdbde0a73,gpt-4.1-mini,oneshot,0,,3.0,3.0,3.0,5.0,Passed,,,,,,
fbcab8ce79daf2c1aefc1cc8dd847aae2f70caad120d2c7059ffd17153a53adb,gpt-4.1-mini,oneshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
dff5c8d7cfaceadf48b912fff232b5b4227e6046e828343e4a37dac508309583,gpt-4.1-mini,oneshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
38926326611a0a8d6655f54db6adb85d9b9060feedb11dec618d1ccb621f48f6,gpt-4.1-mini,oneshot,0,,4.0,5.0,3.0,5.0,Passed,,,,,,
a77ab920835ea2eaa0b3857f579a3ac4cab37ef77742407c4791a3c4e97a56bc,gpt-4.1-mini,oneshot,0,,3.0,2.0,1.0,4.0,Passed,,,,,,
3588f4847925bb487665de7e3163710d6dfc8a14ef5707989fa49cacf256e56d,gpt-4.1-mini,oneshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
59b8e320e55463c3d4ec29767a293e8c51057fe7d8feebceaa73f644f7daf4c9,gpt-4.1-mini,oneshot,0,,4.0,5.0,1.0,5.0,Passed,,,,,,
78f502a526e7e8f6d0652eb542c695ca21de9052ced0f05d5fe66d897d8eab9b,gpt-4.1-mini,oneshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
6415fd1417bd587e545abe63c7c164ba81873d5797ae67a951f96307b33380f4,gpt-4.1-mini,oneshot,0,,4.0,2.0,1.0,3.0,Passed,,,,,,
fb577d4fd584f32a5cfba3fde2da7c87ee69e157dc47a93d510bb7f87863c91d,gpt-4.1-mini,oneshot,0,,3.0,3.0,3.0,5.0,Passed,,,,,,
cdbc7936f2b78685cf140c39084dd8469b3f0cddc71cf1761760dbc9dc673ada,gpt-4.1-mini,oneshot,0,,3.0,2.0,3.0,3.0,Passed,,,,,,
06594e414b68e99653cef674cb64e0cd1acfe66f7a46e40a27f6e8fa451f58e9,gpt-4.1-mini,oneshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
2ac1503c62ad7302498773d2ecc7e0cd5ae79ae7f8cf2e71c4c4827cfd573dd9,gpt-4.1-mini,oneshot,0,,3.0,2.0,1.0,3.0,Passed,,,,,,
bfb63e609f42b859d15983737b57558186c577f13b5b8aa84b2fc9a18cd552be,gpt-4.1-mini,oneshot,0,,4.0,3.0,3.0,4.0,Passed,,,,,,
de8ab69689b477a7c6e75bac74c96bee49843e7b0ac162d1d09bf7cc87446c2d,gpt-4.1-mini,oneshot,0,,2.0,2.0,1.0,5.0,Passed,,,,,,
d44aaaba4019dd3d91cb73fc3472e0955953c10227926aa9d439782390a0f06a,gpt-4.1-mini,oneshot,0,,4.0,3.0,3.0,3.0,Passed,,,,,,
860008c6803f8a3c6e98ae6d5080376fd2437e5fdd345b32a0b0b6d7342f92a4,gpt-4.1-mini,oneshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
f7e9a42363e9f186a0a9106a6bb41526d0c8b30a81e3baaa471238258ffdd64c,gpt-4.1-mini,oneshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
d23f5141e9f56121df349685aa516792d31b12251bfe808cc08df4a9d44ca919,gpt-4.1-mini,oneshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
a84efd5d2686470f6d9fa99e734ce6da94cf88eedb352ec74cb36e42dec9435f,gpt-4.1-mini,oneshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
8f1007f09923e4bf722a8ce7cb3486810217c18180585ffc400d1f10fb66a77a,gpt-4.1-mini,oneshot,1,,5.0,5.0,3.0,5.0,Passed,,,,,,
2c69029d895df62954cbe1c5a49f874e5d627223376786bb8e74150a08a8289c,gpt-4.1-mini,oneshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
dc7df6c6faaacf4ef5ab5e4a068aa4424ca05c9bbfb620efc6b3c041386d9c72,gpt-4.1-mini,oneshot,1,,3.0,3.0,3.0,5.0,Passed,,,,,,
d1745908bd4e0e693644ee4269845a5705378c85d01b85929648a73265e6a0f5,gpt-4.1-mini,oneshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
9ab05ea7fef8b1fe568e9012c5012d4144089b4ced4ed5e342881338c6416bf2,gpt-4.1-mini,oneshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
b65ccda65fc4857103ef9c9e9cc2e67cb5691fa153e55089a809290fdbde0a73,gpt-4.1-mini,oneshot,1,,4.0,3.0,3.0,3.0,Passed,,,,,,
fbcab8ce79daf2c1aefc1cc8dd847aae2f70caad120d2c7059ffd17153a53adb,gpt-4.1-mini,oneshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
dff5c8d7cfaceadf48b912fff232b5b4227e6046e828343e4a37dac508309583,gpt-4.1-mini,oneshot,1,,3.0,3.0,3.0,4.0,Passed,,,,,,
38926326611a0a8d6655f54db6adb85d9b9060feedb11dec618d1ccb621f48f6,gpt-4.1-mini,oneshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
a77ab920835ea2eaa0b3857f579a3ac4cab37ef77742407c4791a3c4e97a56bc,gpt-4.1-mini,oneshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
3588f4847925bb487665de7e3163710d6dfc8a14ef5707989fa49cacf256e56d,gpt-4.1-mini,oneshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
59b8e320e55463c3d4ec29767a293e8c51057fe7d8feebceaa73f644f7daf4c9,gpt-4.1-mini,oneshot,1,,4.0,5.0,1.0,5.0,Passed,,,,,,
78f502a526e7e8f6d0652eb542c695ca21de9052ced0f05d5fe66d897d8eab9b,gpt-4.1-mini,oneshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
6415fd1417bd587e545abe63c7c164ba81873d5797ae67a951f96307b33380f4,gpt-4.1-mini,oneshot,1,,5.0,5.0,3.0,5.0,Passed,,,,,,
fb577d4fd584f32a5cfba3fde2da7c87ee69e157dc47a93d510bb7f87863c91d,gpt-4.1-mini,oneshot,1,,4.0,5.0,3.0,5.0,Passed,,,,,,
cdbc7936f2b78685cf140c39084dd8469b3f0cddc71cf1761760dbc9dc673ada,gpt-4.1-mini,oneshot,1,,5.0,5.0,3.0,5.0,Passed,,,,,,
06594e414b68e99653cef674cb64e0cd1acfe66f7a46e40a27f6e8fa451f58e9,gpt-4.1-mini,oneshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
2ac1503c62ad7302498773d2ecc7e0cd5ae79ae7f8cf2e71c4c4827cfd573dd9,gpt-4.1-mini,oneshot,1,,3.0,3.0,2.0,5.0,Passed,,,,,,
bfb63e609f42b859d15983737b57558186c577f13b5b8aa84b2fc9a18cd552be,gpt-4.1-mini,oneshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
de8ab69689b477a7c6e75bac74c96bee49843e7b0ac162d1d09bf7cc87446c2d,gpt-4.1-mini,oneshot,1,,3.0,2.0,1.0,5.0,Passed,,,,,,
d44aaaba4019dd3d91cb73fc3472e0955953c10227926aa9d439782390a0f06a,gpt-4.1-mini,oneshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
860008c6803f8a3c6e98ae6d5080376fd2437e5fdd345b32a0b0b6d7342f92a4,gpt-4.1-mini,oneshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
f7e9a42363e9f186a0a9106a6bb41526d0c8b30a81e3baaa471238258ffdd64c,gpt-4.1-mini,oneshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
d23f5141e9f56121df349685aa516792d31b12251bfe808cc08df4a9d44ca919,gpt-4.1-mini,zeroshot,0,,3.0,5.0,3.0,5.0,Passed,,,,,,
a84efd5d2686470f6d9fa99e734ce6da94cf88eedb352ec74cb36e42dec9435f,gpt-4.1-mini,zeroshot,0,,4.0,2.0,3.0,1.0,Failed,,,,,,
8f1007f09923e4bf722a8ce7cb3486810217c18180585ffc400d1f10fb66a77a,gpt-4.1-mini,zeroshot,0,,3.0,3.0,1.0,5.0,Passed,,,,,,
2c69029d895df62954cbe1c5a49f874e5d627223376786bb8e74150a08a8289c,gpt-4.1-mini,zeroshot,0,,3.0,2.0,1.0,5.0,Passed,,,,,,
dc7df6c6faaacf4ef5ab5e4a068aa4424ca05c9bbfb620efc6b3c041386d9c72,gpt-4.1-mini,zeroshot,0,,3.0,3.0,2.0,4.0,Passed,,,,,,
d1745908bd4e0e693644ee4269845a5705378c85d01b85929648a73265e6a0f5,gpt-4.1-mini,zeroshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
9ab05ea7fef8b1fe568e9012c5012d4144089b4ced4ed5e342881338c6416bf2,gpt-4.1-mini,zeroshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
b65ccda65fc4857103ef9c9e9cc2e67cb5691fa153e55089a809290fdbde0a73,gpt-4.1-mini,zeroshot,0,,3.0,2.0,3.0,3.0,Passed,,,,,,
fbcab8ce79daf2c1aefc1cc8dd847aae2f70caad120d2c7059ffd17153a53adb,gpt-4.1-mini,zeroshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
dff5c8d7cfaceadf48b912fff232b5b4227e6046e828343e4a37dac508309583,gpt-4.1-mini,zeroshot,0,,4.0,4.0,2.0,5.0,Passed,,,,,,
38926326611a0a8d6655f54db6adb85d9b9060feedb11dec618d1ccb621f48f6,gpt-4.1-mini,zeroshot,0,,1.0,1.0,1.0,1.0,Failed,,,,,,
a77ab920835ea2eaa0b3857f579a3ac4cab37ef77742407c4791a3c4e97a56bc,gpt-4.1-mini,zeroshot,0,,3.0,2.0,1.0,1.0,Failed,,,,,,
3588f4847925bb487665de7e3163710d6dfc8a14ef5707989fa49cacf256e56d,gpt-4.1-mini,zeroshot,0,,3.0,3.0,3.0,5.0,Passed,,,,,,
59b8e320e55463c3d4ec29767a293e8c51057fe7d8feebceaa73f644f7daf4c9,gpt-4.1-mini,zeroshot,0,,5.0,5.0,1.0,5.0,Passed,,,,,,
78f502a526e7e8f6d0652eb542c695ca21de9052ced0f05d5fe66d897d8eab9b,gpt-4.1-mini,zeroshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
6415fd1417bd587e545abe63c7c164ba81873d5797ae67a951f96307b33380f4,gpt-4.1-mini,zeroshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
fb577d4fd584f32a5cfba3fde2da7c87ee69e157dc47a93d510bb7f87863c91d,gpt-4.1-mini,zeroshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
cdbc7936f2b78685cf140c39084dd8469b3f0cddc71cf1761760dbc9dc673ada,gpt-4.1-mini,zeroshot,0,,2.0,2.0,1.0,1.0,Failed,,,,,,
06594e414b68e99653cef674cb64e0cd1acfe66f7a46e40a27f6e8fa451f58e9,gpt-4.1-mini,zeroshot,0,,3.0,2.0,2.0,3.0,Passed,,,,,,
2ac1503c62ad7302498773d2ecc7e0cd5ae79ae7f8cf2e71c4c4827cfd573dd9,gpt-4.1-mini,zeroshot,0,,3.0,2.0,1.0,5.0,Passed,,,,,,
bfb63e609f42b859d15983737b57558186c577f13b5b8aa84b2fc9a18cd552be,gpt-4.1-mini,zeroshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
de8ab69689b477a7c6e75bac74c96bee49843e7b0ac162d1d09bf7cc87446c2d,gpt-4.1-mini,zeroshot,0,,2.0,2.0,1.0,5.0,Passed,,,,,,
d44aaaba4019dd3d91cb73fc3472e0955953c10227926aa9d439782390a0f06a,gpt-4.1-mini,zeroshot,0,,4.0,4.0,3.0,5.0,Passed,,,,,,
860008c6803f8a3c6e98ae6d5080376fd2437e5fdd345b32a0b0b6d7342f92a4,gpt-4.1-mini,zeroshot,0,,4.0,3.0,3.0,5.0,Passed,,,,,,
f7e9a42363e9f186a0a9106a6bb41526d0c8b30a81e3baaa471238258ffdd64c,gpt-4.1-mini,zeroshot,0,,3.0,2.0,3.0,3.0,Passed,,,,,,
d23f5141e9f56121df349685aa516792d31b12251bfe808cc08df4a9d44ca919,gpt-4.1-mini,zeroshot,1,,4.0,5.0,3.0,5.0,Passed,,,,,,
a84efd5d2686470f6d9fa99e734ce6da94cf88eedb352ec74cb36e42dec9435f,gpt-4.1-mini,zeroshot,1,,3.0,3.0,3.0,1.0,Failed,,,,,,
8f1007f09923e4bf722a8ce7cb3486810217c18180585ffc400d1f10fb66a77a,gpt-4.1-mini,zeroshot,1,,4.0,4.0,2.0,5.0,Passed,,,,,,
2c69029d895df62954cbe1c5a49f874e5d627223376786bb8e74150a08a8289c,gpt-4.1-mini,zeroshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
dc7df6c6faaacf4ef5ab5e4a068aa4424ca05c9bbfb620efc6b3c041386d9c72,gpt-4.1-mini,zeroshot,1,,3.0,3.0,2.0,4.0,Passed,,,,,,
d1745908bd4e0e693644ee4269845a5705378c85d01b85929648a73265e6a0f5,gpt-4.1-mini,zeroshot,1,,3.0,2.0,2.0,1.0,Failed,,,,,,
9ab05ea7fef8b1fe568e9012c5012d4144089b4ced4ed5e342881338c6416bf2,gpt-4.1-mini,zeroshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
b65ccda65fc4857103ef9c9e9cc2e67cb5691fa153e55089a809290fdbde0a73,gpt-4.1-mini,zeroshot,1,,3.0,2.0,3.0,3.0,Passed,,,,,,
fbcab8ce79daf2c1aefc1cc8dd847aae2f70caad120d2c7059ffd17153a53adb,gpt-4.1-mini,zeroshot,1,,3.0,3.0,3.0,3.0,Passed,,,,,,
dff5c8d7cfaceadf48b912fff232b5b4227e6046e828343e4a37dac508309583,gpt-4.1-mini,zeroshot,1,,3.0,3.0,2.0,3.0,Passed,,,,,,
38926326611a0a8d6655f54db6adb85d9b9060feedb11dec618d1ccb621f48f6,gpt-4.1-mini,zeroshot,1,,3.0,3.0,2.0,5.0,Passed,,,,,,
a77ab920835ea2eaa0b3857f579a3ac4cab37ef77742407c4791a3c4e97a56bc,gpt-4.1-mini,zeroshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
3588f4847925bb487665de7e3163710d6dfc8a14ef5707989fa49cacf256e56d,gpt-4.1-mini,zeroshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
59b8e320e55463c3d4ec29767a293e8c51057fe7d8feebceaa73f644f7daf4c9,gpt-4.1-mini,zeroshot,1,,3.0,3.0,1.0,5.0,Passed,,,,,,
78f502a526e7e8f6d0652eb542c695ca21de9052ced0f05d5fe66d897d8eab9b,gpt-4.1-mini,zeroshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
6415fd1417bd587e545abe63c7c164ba81873d5797ae67a951f96307b33380f4,gpt-4.1-mini,zeroshot,1,,3.0,3.0,1.0,5.0,Passed,,,,,,
fb577d4fd584f32a5cfba3fde2da7c87ee69e157dc47a93d510bb7f87863c91d,gpt-4.1-mini,zeroshot,1,,5.0,5.0,3.0,5.0,Passed,,,,,,
cdbc7936f2b78685cf140c39084dd8469b3f0cddc71cf1761760dbc9dc673ada,gpt-4.1-mini,zeroshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
06594e414b68e99653cef674cb64e0cd1acfe66f7a46e40a27f6e8fa451f58e9,gpt-4.1-mini,zeroshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
2ac1503c62ad7302498773d2ecc7e0cd5ae79ae7f8cf2e71c4c4827cfd573dd9,gpt-4.1-mini,zeroshot,1,,4.0,4.0,2.0,5.0,Passed,,,,,,
bfb63e609f42b859d15983737b57558186c577f13b5b8aa84b2fc9a18cd552be,gpt-4.1-mini,zeroshot,1,,4.0,3.0,3.0,5.0,Passed,,,,,,
de8ab69689b477a7c6e75bac74c96bee49843e7b0ac162d1d09bf7cc87446c2d,gpt-4.1-mini,zeroshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
d44aaaba4019dd3d91cb73fc3472e0955953c10227926aa9d439782390a0f06a,gpt-4.1-mini,zeroshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
860008c6803f8a3c6e98ae6d5080376fd2437e5fdd345b32a0b0b6d7342f92a4,gpt-4.1-mini,zeroshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
f7e9a42363e9f186a0a9106a6bb41526d0c8b30a81e3baaa471238258ffdd64c,gpt-4.1-mini,zeroshot,1,,4.0,4.0,3.0,5.0,Passed,,,,,,
